sourceAddress,date,amount,destinationWallet,addressGroup
1BCZdsvnCSdYrs2DSRXoAstjK8M9haozr8,24/03/2016 00:25,1,12b2cm2Ae6qqcHknAommf9Nfrv49ddeLzU,Locky
1481xJSkkJtbv8zhqi4QGF4ysEusn99Mbr,10/08/2016 19:17,0.0001,12B3hpaiiut347Tny1CAtaCWD9Lk2umG8y,Locky
1DuLLKBsqBWeru8rwFrnt2xqYubzYLUwNF,10/08/2016 19:12,2.4999,12B3hpaiiut347Tny1CAtaCWD9Lk2umG8y,Locky
"1AzgmDY1XQe8Y3XcNu64JXyna5HuMtPfdM, 1AzgmDY1XQe8Y3XcNu64JXyna5HuMtPfdM",17/02/2016 09:30,1,12Czkbx8EyxXvw3n8uzqBsdDVWH2HGYmPQ,Locky
17BnG4CpLXCkoJn4R9J5gNrLoWWy6LhJUW,22/04/2016 10:05,4.1,12jwpV1kXEQbJTab2R9N473k2nkdXzBt3Q,Locky
"39Ac4xEQEU9iFUX6wRBSKGyiC2Yhjr8qz5, 3NVuD6vrB6MFA7bmUzQgjuFbBtSzPN977h, 3HWxURXNSpeEUftmyQun3pkLAR2GNCHXji",30/06/2016 07:23,2.5,12EPHagaxXP7AupvMJrCRavYgbQUyEEbNv,Locky
13rmztqwyPEBF7eYwWJ4B5gSypuMTgLbst,09/03/2016 12:28,1.00127,12iY6mnQQ6f2F9Tdzo6pC37fbwynqavGYP,Locky
1Q72fsYQW6YjqAZE4iyjbuLyiibM8u4mH2,11/05/2016 22:23,1.5,12JojLremH3kijC7HDJmU9HPywJkb8TuyX,Locky
"16G2K6v1R6fmP7sdt7AB3gv2K5rj3jVmBU, 16G2K6v1R6fmP7sdt7AB3gv2K5rj3jVmBU",17/02/2016 17:46,1,12J48akNg2xSPaN1w4qaCY5JbFFivifoEB,Locky
"13g2Ebc9grmMju3kdj2jEqUTgfQ78SD6pA, 1KR4QSGbTQDFZJQDvPGqMYvbJjU5hc5oFL, 17Nb1CVkvsAaRTyDUY3AjLkvDAyNhoHtnb, 1M3EXEd6To2A3GXzreacZdQspV8KNDpT8a, 1Kg49EDarEwuMbJ7NzNLYUZgFQ5qPxoNTw, 19LTNLmy4GGJbefLxZ3dcMyaPxWEEsKndz, 1874qZ6iWT6P6AJsuZWsaXH3CfdTjNcVY1, 15qpEYJVfvxpEHPq6LaG9Tb6RFw9FkdGBm, 18eqdPJTwpS8sdZfjdsLrtzwsY5qA46jxU, 1B6Au9PRNGsaoyxuMMjnxCuJFPCHvjMtr4, 1JL2ertBf3jmpHnx6Z7jv5qob27kD6PMgB, 1A1mcH1PRB2wkpQ4BL3WbZsSyWeD9QkZt5, 1m6SuNbsAU7iGWPq6PyZMa1ntdyCATGxJ, 1P1jfQEpHZqA1R6zgiYwAzJ2g74uMYHUEP, 1EXr8MxbJr9zb56VAZ1XSbxMzgsJpYFijB, 19nnZ3b49Gs9MpiUXc7PFqkRpKJbFpRno5, 1NkxQKT6qxDrMPdNWhRM4JbzZJ488cHa34, 1KEwYcokwqFn33mMU5V2enemZgpavUb86n",07/04/2016 08:30,0.01001753,12CjwjM6iQKYYdDACUxxujR7PXXHbqxBoH,Locky
"12nh16wToaE4FjP9i5H1qZ1bB16A358ZG8, 16hYGafE5N6MgasLs13yen3LKy8punbVfe, 17KaPMmd13ZhQYV2GMimrwE9VG1eCAycRa, 1JYgSVtnQErDLcLRxWcddE6eqYRRgt3hLY, 1B39yhMb9mwsQr3bx33D7squmQD2S4PyKc",29/07/2016 21:33,4,12b8UJc1JwX7EBLN85rWy5sJz6KEWEXgYf,Locky
1BHfDNB8p4SnuGXXFyeCKiF54hsJxAhNtX,05/08/2016 22:10,2,12hSEE3DvDVBXcynvKzdXiqH1GZQfwYgs1,Locky
"18AjC5hBhpY5Pf1hkE4Ywtnv2zmGJC4NEL, 1Nxeucjtb62xHqpiGFsDD3n1NpcudkVwJp",24/02/2016 19:46,0.5,12G63G3queMBrXtFHeVjaJsESf3nQATdKR,Locky
13EjqeTVsUMAPWfgLxM7QFeVgELiPmuvi1,14/03/2016 23:01,0.0002,12E1X1NN6td5rMGxbi8Qu95V85HMVjdnCu,Locky
13EjqeTVsUMAPWfgLxM7QFeVgELiPmuvi1,14/03/2016 04:07,6.9999,12E1X1NN6td5rMGxbi8Qu95V85HMVjdnCu,Locky
"1Ct2G6TeiTFx16kX92dmyPRsZmHvwstEpM, 1N59UuhcvPtoNjvtaQjrg47JnYaeEfeCZV",26/02/2016 21:27,4,12hjy3wGbiSqY6pVsTMsiNQGX2p6raiEF7,Locky
17HXTw4h4fMbqKKHfdeMm5fBDKyPYLxgBU,28/05/2016 14:38,5,12BTLjaCN8W3m48zT9KN375Udx6pZRq1A6,Locky
1BgPFdurz9fgzPGS5idtuJWT3DGndUmndY,10/08/2016 10:43,4,12kYguqdbM5sXn5mzzAp2ZLrjf1DtMuhXU,Locky
151NMaoLzsAvoHUJgzhCxkcJcn9Z2JwG1P,30/09/2016 04:28,0.0002871,12FQZBebt7nQgA7VubbGHQzKbUTjk9Avny,Locky
"146339EAaUzgBWkyYw5VxVfphn425yYPYJ, 1Aj2KDx4yGmJqWFxtuRBQeu4S1Kk2S4inD, 1JZqdCYByDpzh2UoT17RCpNMDbxy9qPYpN",29/09/2016 02:29,2.9997129,12FQZBebt7nQgA7VubbGHQzKbUTjk9Avny,Locky
"1Q74VmZKZXgH58LVk32oNinU4xAJR6yiUa, 1Q74VmZKZXgH58LVk32oNinU4xAJR6yiUa",09/05/2016 12:34,1.5,12FeS5SoyiZ389E28xjF1jymdCyscQ6UFS,Locky
1P9RQEr2XeE3PEb44ZE35sfZRRW1JHU8qx,08/10/2016 05:17,3,12eJfeiZE88imfQ5VojT94zNH4Fwdtyvz1,Locky
12wgNbPdPmTmRJNXxfZZWmPaHecUyMhFzH,18/08/2016 22:57,4,12BuHEuvsxaKsnVxUqi9p5HRiraQPzzEdX,Locky
1xTNvgX5QuJbQMKkTmoTpPEnNT3dHRjmz,10/08/2016 22:01,5.5,12dTv7rwyo5NzXRPriFS5m5seNv43CzWvy,Locky
1H785Qm8u8e7Wxm5W4bBFSnHNEqC4doDpy,25/04/2016 06:19,3,12hKrcrcE5sYXJ1Z7MiYzL9QTJ1t12jsZu,Locky
1TXHmE1DRjgDXC7mXNVabLXem6F3Enrku,15/03/2016 12:22,0.5,12KB6V13iX9ifNZKd6CdKJQYaEnCLqPa4K,Locky
1NfMY89nMRTwU5zMy2HXZNzMG42okY8stK,09/03/2016 15:44,2,12bh99VY4p4nmtCv5d7A6eXbznhauPjYut,Locky
338nTqrzj3ExCyyBWDDRQpfJrtySXSpknn,16/03/2016 06:33,0.5,12eAuN4MKXkcfq8bfUQztzqSePP1ndkvo4,Locky
"1AFbCgFrc1j5Q596yYYhoG5qts6HapEHUC, 1AFbCgFrc1j5Q596yYYhoG5qts6HapEHUC",12/05/2016 18:03,1,12HWuunf1mia9Y8QrgpeMU5tcT8UBvDETS,Locky
"1KhpyBnyHe7L7VbqbxTZTFhgY8mviWT3tX, 1CPWwTsdmygZ6pW6WRSrftRdyJFD1kKo4k, 1CPWwTsdmygZ6pW6WRSrftRdyJFD1kKo4k, 1C7LobZsUsNYmYGPvTeQuZXDxviZ5T7YrB, 11nBsCUZ2Mpsn1N2tda4kXKww5rmv3ssp, 1E91uNEyfiXGsB7mEgea8pszKQkL3jVAGC, 134R81PF9VpZgR3rfGFoYCv6ksBfhGsdQr, 14MeMo26a14b2cDJEaVAtZ7wxzJX2mp4M4, 1DAzNgQLd8DfGthMEowrShwawqtkv8Wboq, 1G1Kv4vmUdGeUsFjbYLneTvFUaRYRoJoh, 1H3gUqnvjd4TJFSbT6SjhVeJwmvJ92st4Z",29/02/2016 16:43,4,12kVzMMhb7DGfj2vfiq1Sm6dUgxygMRFAC,Locky
"1DRty5qd6av9La9ow3g22DHerYJjAknqrN, 1DRty5qd6av9La9ow3g22DHerYJjAknqrN",25/03/2016 18:35,0.5,12h6RZhVb9bgeFHwn1Xgj8rXMmwpXdiTsH,Locky
1Ja2wzGGsrPwgxus66a6t8fUyUv7C5fXfc,31/03/2016 06:53,4.1,12hV278qMEMKFPcg4Jn7ZKLZtyHqe4Rb3A,Locky
"1LyVKXWtPs6WhrD3354QYqMBjhUQi6JYSm, 1LyVKXWtPs6WhrD3354QYqMBjhUQi6JYSm",19/04/2016 21:32,1,12h15LYGNg69ERJbB42Pzs3G5sx7mjGdq7,Locky
1P9RQEr2XeE3PEb44ZE35sfZRRW1JHU8qx,16/09/2016 11:22,3,12Fir7HBqaffoLKuuVstr6BFGtp7kWGCQV,Locky
"1DWuJ9vF2MZVYtQsq576cQqW8tMFfFcj9g, 1D3ZuDvDUCJ6gFn3stQ3cfDU3fDV5AXBu4",16/03/2016 08:31,0.5,12kjexTBAExJeXxmB3zxiyGEEFLxQk75q3,Locky
1LMtzGVWNh6oMWXrjW2swM2to9Ur2Ms5Si,26/04/2016 10:06,0.80224784,12jWVeTJ4AnHDnQYoDXDRhMsvHWRHpVggN,Locky
"1DXeH73624oQrJnHwS2XzLxDnbFw22HuCe, 1DXeH73624oQrJnHwS2XzLxDnbFw22HuCe",25/03/2016 23:51,3,12HLYh3LKiRzEZbk3XZnGMbduV85BgUbGo,Locky
"1CEMN8EUegWFpAfrk8y5X5VZUcyZSgjcL8, 1AXNt1DfZEJhn7rGpoWm9gDm7kAxqL9Drg",30/06/2016 02:47,2,12ezbzfMUrmZQHtJjPQVimevnB2N7vUi7A,Locky
1EXbdb9pmV1KvAwiYC6FmrsDeYqqGUWbs4,26/03/2016 04:30,3,12CVqjuLfa8bxE8GazRvBdTF2eJJ9tqPj4,Locky
1CWaTyZgfVwP2ziMXSPCZbsf7oPTi8ABoy,08/04/2016 21:00,1.5,12Hjq6mzUdxa3vUEQyPnEKKxneV24p7Qk2,Locky
3QaiWzjnD41AVamLgQgXRC51g29Z5EcK6V,23/09/2016 13:53,3,12Ky1aDHWfJrT2HfTNtXMc9CtDYHsv1s6c,Locky
1JiUS4G4aRmtznWsyxMQQ44SxmdBSbt1YE,17/03/2016 09:28,0.5,12LaBFKwXLciXcZMLnMHmn16FR5bksDop2,Locky
13q1LL2Ud2YkWN3mARHjPP5BAGgZLqQmYR,24/03/2016 02:48,1,12CCkGKGz4jDdFcDqzotoy9J9BtYUGkoHw,Locky
13B43xiku5pNZJzdThNuUDCDXkCYxSDyTb,06/07/2016 18:59,3,12dxStdBWTdiRpCYDu6vbUyqemxiJLhqmf,Locky
"1s4GRSzg4EBQ7t7jsSaQLrsqbByomSgUV, 1TZgsnbEN8AAVSrQecRSNmbnuar8qK6Ma",16/03/2016 05:01,0.01,12fY4hzZdj8RGcghzJqrDeLUHvLTbiMd6C,Locky
1E7TANdjYYWnrDcVKticWQCFJSi5nRs624,16/03/2016 04:38,0.4998,12fY4hzZdj8RGcghzJqrDeLUHvLTbiMd6C,Locky
"16vutACAYfCNTkYPE4fDwCDDBEF7x4jT2j, 14xLo82fZrxca4DcaAKJk2UoxhuJGiTPdJ, 18EsaU1UE6tNUhnci57QzF5GLmTiP8xhvh, 1F4bF7KL2G4sK8FDpo8k8XCSh7NAxBX8nV",02/03/2016 19:01,1,12ePRqvoRkY5biVFPyp6beExAaWiaZWYhm,Locky
18p9Ftp3m4435tdpZTvoBsm3yjUgkvTF2b,05/09/2016 11:32,3,12FgnUoxUrNArYN5L4Ryh6EAcrGNYsUbiD,Locky
1AREaywnuBM74R96iqwn68RYfZuwWJnmuT,17/02/2016 01:45,0.51,12EbcaUq7pbbrHReE5Lu9EF75HAFjFCRaJ,Locky
1BJLNz2bwoubZ8n7dJrvbXc6kzQSAzgyDQ,23/09/2016 16:53,3,12iysBMfBjLKm85UtY29FZvsposP5J5MBw,Locky
31q7iya4jZusaYCCKJMssxbEsbKMj1xidX,24/09/2016 10:29,2,12CC9QvFHonYwFYYS3maCfMEedjcFztCbf,Locky
3GbnkqekXhUQT9FQYLcjpGVZnK2aLsA1JQ,24/03/2016 06:41,1,12GScjxdpNNcoCGhBoJ7qm4VUGzbDFinPd,Locky
"1Hq5Rg3YxDS9mz1YaNyGrL747j49QuMVDb, 1KJTy2nuFijfmqcxHRNEqrC2dH6126PV5D",26/03/2016 14:09,5.1,12D567vQ9er2GruAd8VvdmyZXQB5Cnu9Wo,Locky
39E4QJYgjRzcgTrTPP9MKmV1LTMGDqAQA4,18/03/2016 07:28,0.5,12kvNyG7jABWMTrCbVqphNuiBJ5iX4PM9f,Locky
1C3XFWNLXEF4pvrdkEjTEggytMfXrj7QXt,23/02/2016 16:22,1,12JnrEpdg6Rb6BXW5dEPnv1FSZgdqyZH4P,Locky
177mS5xSPKb9Yo3gav6S3QuZiDJPbMXgnL,27/03/2016 10:59,1,12ifYaYwvLxMiLRz7VaZgPjKTLmcEi2mFK,Locky
14EqdsKCDkTXTuno67VGkkVQgVW19KMGVS,06/09/2016 04:12,2,12HrNoYikdf6mTcuXUj3fheByMJfmZ8KyQ,Locky
3Q515mybRrsf6a5roUit7yKmpP5kMpQU4V,11/03/2016 22:55,0.01182037,12ebZCSFvPvkfaHo5E3rQgkQMBvn1ccPK2,Locky
18DT5fxd4oYDTSnjs2zdSfXZb6YGx6eoxM,10/03/2016 19:50,0.49992299,12ebZCSFvPvkfaHo5E3rQgkQMBvn1ccPK2,Locky
18vzaFWZE3XJrM62Z5bGsxwMm7fmEiy3yd,03/03/2016 09:28,4,12kgp69XXHpsu7tDyBRwEMQqE6hs9dnWZV,Locky
13mcBBaHG7Xa2ZNe8UkEpJu1WBNQnn4EBh,25/07/2016 08:25,2,12kSeg4cLqziwwAvDntq85rQ3kRtKaXBy6,Locky
17jf34Rt7sAAwHPtDgiqA9qWHnsBV1qQkT,04/09/2016 11:42,4,12eUR5SrHWreuWoszK3eSW3sMTvkRMcM35,Locky
31q7iya4jZusaYCCKJMssxbEsbKMj1xidX,26/04/2016 10:03,4.1,12FdRqJ46XQDPpQbQPjk2PLLV1GGzPecyU,Locky
1NKH3Dkq5RggeG3j2Z3XnVVGtM5rNph47s,18/03/2016 19:32,0.5,12iPgG35UBX9E6ru4Ph7YnE4T3focu69tr,Locky
1EbtMhPPy7ePQr4bDt3LHvwNuKfxDGgPmJ,01/10/2016 22:40,6.26E-05,12GM2RDDWLCpAAzLDNadnvegBgzBiHMHun,Locky
1J1BqVDquYk8jYy4hsL1PF1rxpf9uKSUzp,01/10/2016 18:57,3.99993736,12GM2RDDWLCpAAzLDNadnvegBgzBiHMHun,Locky
"1PsXyS2eQmnzxkzPuGHR29Q2RRZY7gkVKV, 19iVyH1qUxgywY8LJSbpV4VavjZmyuEyxV",21/05/2016 14:18,1.5,12fxtpC7v9MuNDukACDsHHYUKxamWTQRsK,Locky
"17BymcHaGRbXGnEzR2m9woUYNf9FBPPJ2P, 1AmcZHGqGwp9s7EQqpuS1yHzp14ptNb2Yg",31/03/2016 02:53,1.5,12JJRAxVx5LGTEXi3FKEwbW3LpiPHFcL2H,Locky
1LkK6ETeR9WwXDuCbzcnLF8uk8WMdJpenn,28/04/2016 12:01,1,12iXWLxjuxre4sbMUtXaseFDU5hff64FLQ,Locky
37hEEVjcKtrWV6YkGTUvwQ4Fdwj55xtVJu,18/03/2016 09:56,0.5,12jPFFyA11QHK2C9ioNvudmN5gAWrT3GVc,Locky
"1D9DpW1A6xSECkvNnFp6PQ74WN9D8c6SP1, 18jk3cq2hGMGx6oCB9mHfSxHDGdMdKcUJ2",22/09/2016 14:08,1,12hPkHYPvTrjW7Jwi7SUCijDstCoayPjLm,Locky
"18QWo3hT78vAzYsJpf9v28kGvvPeV8ymJM, 1NffaF9P5zQDBcgxXgtdgVTwCtQ9b7GDYA, 166qtF6BzzvN6izVvyTtyKNbHEUA4Ejpu5, 1MPKkG3cAuYAZA2tZnbCxxWRP3WaRDvWAx, 1FN6qcY4izsU12fgRiDUUW2p9EtcuRv11t, 196rh4vNV34BbQq57skysLc7qvETttMvSQ, 1PcAufT8gg5BQotD5Ri4ta4G5thPf2HBDP, 1C1GjHc4euddNQ1vq9CHnd45qKynFDonaK, 1PUcq2qJhUkMD34ZAn9v5ZR5zcyQDkS8re, 1L4DuwPG4z1XC6cKQWjj574zgjg5MTofai, 17NRKortikwJe2ro9Sjciv9vySv3ZDv3m, 1QB26YFfyjj8x5CTX4Hpx13ZnWaQdti38y, 1HLFTBzjHtoKzX9WkCAmpZLJ5jsMj4irnx, 17RfsDt1irTtpTcgz5fXqYN1DSQzWVpY8r, 1JZWeDk4UN6Z8ooMfvNiKYv1MhtqdRzTtU, 132q5uCtz5K2Lhb9zQtss6zPmXfPYV49Gs, 152hJxoDdnJeQU6VJjVC2mckjookZk4VTU, 1BGyXwMcbpFJ1WyTV6cfZ3tdNmZbrt1vGt, 13HpwfVHaWEy5DvWX7Wp9aYx6FTobFAaQ1, 1BR8hKA4fkYFJM2e87sH1mXagUGCYqaTUP, 1CnkTT5B2AJ8BnybSxdCmDEALAPFU56aLe, 1AaFAywg1ZkP9ou72tzRRAfP3zJJvDa46F, 1AyWpbs85cEK3zyUai3vNDAccvp542rfRG, 14uojWYkSLLJTyPUk94Rdsbfu3wdgqcqti, 1N3KgryWQrN3eHTnVHjxFYj8N8g1KePUyY, 1HfR11r9sAUHAGr5RxWJNjXSFPtLG34E6t, 1EShTUPJoZoas72FDv5iB8kjEYzaQuMpcB, 19e7kLTBwzm7bawr5jkSNqhkoRkhkgXkzb, 1Ap48Q2CCFLHNJ1xvug4baQLwUXUpq9Gf1, 1PYL55hgouLWRh3uhAx2DjeJ3kWwrXUWsA, 1CQsZh55r9rh7qSAJmnUNFDw3PWA2uoySg, 1Q8ZGPzLhbYG9XRMDT9rYKXTZn3ZEWuC9q, 19hTZgLgSUdaUUNWZa6D1gFut5LkdF3rcM, 1NSbRMkjH4WdKBSF7r9tMQLBWEb11ZAs2K, 1CUHZk4rY1YYFByCm3YiGPpwf68wWvgaxj, 1CFwT2X4wp7DsDegHUYDJgE7UbGbkALxbm, 1FgSZotRw2TeeyQZZHi7FNMdXtJ5zMTZeX, 1DRbRCwxq2UywoZciMwAobXJ3AGieNys76, 1JpJZaVD5HZGLRAV9DqFQGCqbfDF3CuUbP, 1FybKFDrGSK5EgLp5aCPySkvufxWkz5T9E, 16V7Pfwsf6Fj9JsadHpWq4ue3W2E5bJiJt, 14hczTzPoa8cxbLSWmxutX4os6Vzs3QH5M, 1K8WaKmzigUaW4in54ifoyuaxbLyBBzmLn, 17Typf3L9TAtj8WTwtRaz1ZXnDq8oq3Xxs, 1SqbbD3SDfHBA1ZhG2MF6xJGUyHBWAh2m, 1BtuWegkMdjzSo2qQ9q7n7BXGDAGkDcKkx, 15i244yv5W72NeD1t5GFpQL74bc4pvBpj6, 1NFgwq4oCG6tQP8Q1zxWxMZ28UuGKqG4wA, 19m2QHWXfYxM7U9kHX3BrmgrUj94jsqYt5, 1EsEymkViwG3YP7dL6Q6kTxjcNHRpoyjVn, 17T38jN8cNZ9e7KnBS84TS4SrWA2kN6naU, 1CebDHbrMpkCJba4VHTQAVhBiwkkhYyhxb, 1PZRbVrbHb391ejHjmSeD8mn7LysjU9DV3, 17wfmG8XkdTq4VYhwDz3whMQg9xaLx3Bp5, 12mHjsFkk6ye2NW1it1ioAMwbUDdbPsFzA, 13HFPEffTNZAP1j9JiXFsNuoeuE8Y1Sgcv, 1AjXRGxqBNZGKVmDJfJ1fDVRASwVSwn13a, 127M2VSzFNghk8sZs33vDcTZT5cxndenqS, 1BdMmKXoet2xYHNS4yP8XtWJ3WyagxgkHb, 1BVXmtunLgXW594jvUmCasfuS8LopqN4gU, 1ApPQkZeVDe1nzamVJcXEgjQGJpStfBHkh, 19h47gtSNp3uoWFJTY53iG9PDMcLtCdX36, 1A4wHXzGdnrjJ2b52UhxPtuGFBmFTTM2Ut, 1CYLjt1TmmwLrWxvkCqcFNgFuzyUMnzWBn, 13JEF1Tfe8S5zyBws2N6qG7fcpbELdLg4f, 17Ky1XcmSFFakihzsyDqS48WinT2f1TTN6, 1MyXAuz5PdqDUsFaJ8RPmVTT3uz36YzS6p, 1224txnU673nCa5Wxa9JHkpGmreTMfknsA, 1LVw6UoAsvMfABXxWiKtbWwzdcq9jEmz3",23/03/2016 07:42,0.010009,12Hjqf164PFriV59QSNPFSHNGQ41zvMQZR,Locky
"13YaKfevkWDVfKEf239WT1Udqeo9jTJuX2, 1CY7MnqvedYX5z93qk2HrPAM7ujMrRwqxa, 18nZpYvxU4QzW7cDtRJhzBq6erSrfxNSmk, 1PJZ6cRif9nPpoHYmxSQcfbUo7nYzuBdfL",03/03/2016 16:13,0.01375122,12d5EtFKVSmgfBEMMtVZQ1QEqEmASkW8PW,Locky
"1C929wkbgsgT9qj2zL8r3bb7j5v2rQiMhj, 1C929wkbgsgT9qj2zL8r3bb7j5v2rQiMhj, 1C929wkbgsgT9qj2zL8r3bb7j5v2rQiMhj",21/02/2016 18:27,0.5,12ayDveFNnZ4rkHHs9VL5VRoF7VkXsLSDp,Locky
1K3dzMYKFmDkjKE5XHcvNEhdWEuZsZvhyh,31/08/2016 09:47,3,12EnJqtQ82Rgef5hM17evqNCTjDJG4ZSeU,Locky
32kYWFXAN65Bc7QWaL1k2FmZLkeuB2ADp2,23/03/2016 06:39,1,12bFt7MX9U5yiMXA1uftqZcamWVPAdL4Pj,Locky
192QeaLi3NZjPGQBpcM2wEhToGzzJbnbPp,10/03/2016 07:39,0.04,12aYrgSNW38bbYQ11oJiCi97g945f2rUgE,Locky
192QeaLi3NZjPGQBpcM2wEhToGzzJbnbPp,08/03/2016 09:24,2.96,12aYrgSNW38bbYQ11oJiCi97g945f2rUgE,Locky
1BgPFdurz9fgzPGS5idtuJWT3DGndUmndY,22/02/2016 12:33,1,12gZcVcwhYD9dabcF8UakAmHQbH37ZkdKr,Locky
178DqEnW47quH4KcjEboqNs7uTK2s5NBjn,08/09/2016 10:50,0.02530716,12CbVMxWmG934HFQrJSJc5VtKzJPVSLMvD,Locky
3A6SzJs1z8tN7bdqetQN52WsBesA6tdAkE,16/03/2016 03:18,0.5,12d2U9ExXczuLhX7CQhqRq7Qi2wCXEo7ut,Locky
"3976tZdk1QX3QGnDFCfYayif3j5Gi96gwg, 37Cw1czA6XdwyesGsk47Ys9bmE8BXJHGqf",17/03/2016 11:53,0.5,12gKEzUDqm2nJFqAG1nwHUq2V7ENnDKr5N,Locky
1L3iy6tDVeHksa7fh16ciaFrmFGSuFqYaU,19/09/2016 09:30,3,12BfsGS7Jt33McacenxGkvaLnEGbTumo4y,Locky
"19Vw9ndKgcJr6iJ3Gbt4eECKeyFjZw7ExL, 1ocYF5e4eca47TG8ifCEZquBkSYP9MShj",09/03/2016 17:38,0.50000229,12e5Lb5i3m3vEwmJMNegyHSv1FeEusYjUA,Locky
"1FxgK6t3rGx3tVPridrV1zfrptKCZGdPEW, 1FxgK6t3rGx3tVPridrV1zfrptKCZGdPEW",30/03/2016 20:36,3,12ehJGw3iyPVN35W47Sxuy5Rfju7cpCMZa,Locky
"1ANhV7R3tdte1PJMRzjEJAJJ2bCJE59Q4N, 14ehVMj3dgmyoW6VyyVf7hfg1Vyfc7bJYu",18/07/2016 06:26,0.03896708,12LbU3UYrqpKFA9veeVf9qJsXqcm7VaRjx,Locky
1JGBLc4dtL15iDCMkgdyZDyaP3LKfCKupg,20/09/2016 21:19,3,12JhDES6bPduSUwroPGWZgUBmZxrTzFysU,Locky
"1NtseT9RfBbeQ9EtBqY5ABRzRrz6svD86E, 17xsHr2p2ZF5bjxRMh5NzyHqskomQt9D4Y",01/04/2016 14:49,0.0099,12BCVTUtBhDJ6BEToBkUJjS6pcC8iC7kih,Locky
"1Hc5b1Tn1RAgCX1hmdMJYcCv735rPQcB1o, 1LK69Wa2NmFxjBEdGoubHF9UAitT2WxQ9z",01/04/2016 14:41,3.9999,12BCVTUtBhDJ6BEToBkUJjS6pcC8iC7kih,Locky
"143ZBgqQZcpJ6y6Ez5cb7kfExGjasYRFDy, 1L4dVV5EfwH2JXmEoGFomCPRcrK2JTPCwh",23/03/2016 11:32,4.1,12Jf3qhaJaDt8wkFKiTqzyrgRvVE6nCYLs,Locky
"1ENBzPF1mDXAQz8r7obSrxwnNHYeG416nt, 1L8wgiHceWPafDMDTEdjj7VhF3TPcoTMAb, 1LcXHfvYXMvoemQ9oy8bwmKtZEDB6qrwhn, 1LSss8NzVGBqrHJd7xNVH6bnoKeByoqMND, 1KpuRRScJqs7fndhJa3JCHHgV2oRcwt83T, 14xD5bUr54EkCBy6JnAzV5maUBrCEjohHw, 13mWKRESZQ9kw7dfFQiyR3pQMNNGiLD4YL, 1EqwZLiZPbUiUPs65MyPjFjUgf9ujGsMc5, 136WLvzBVWtXGX6eLoGmWHLApNrBUSKK1N, 1MojauoyiTkzmA4sdChgApsNZUS6eKCwuq",22/02/2016 08:12,1,12Vkffq8BVufN1noGWpvyZNC7Fd5dnUVP2,Locky
"17BymcHaGRbXGnEzR2m9woUYNf9FBPPJ2P, 17BymcHaGRbXGnEzR2m9woUYNf9FBPPJ2P",12/10/2016 17:02,2.5,12mP1rBBdQNu6M2FmCx5WQpawsbzGH5AL4,Locky
14wXrm49HxggbdQ6RGfWY8qghGEWhLA28K,12/10/2016 16:08,0.01,12mP1rBBdQNu6M2FmCx5WQpawsbzGH5AL4,Locky
38AENu42yZpj5LGYGG2R2jrgAzsWuD2VTg,18/03/2016 06:05,0.5,12qX4JgyGv5usHGJaGoixf36ZE39jzzyPG,Locky
1HXnLp7mxHRdgne2T43opxkxMyrLLVTG6A,04/10/2016 08:14,3,12nvXpSk3Qro9E6TZrEQgSdFLwuadvMRJP,Locky
1KzRCKKfhwQgidsuG4SMHigSuFRBVdau5D,17/02/2016 11:42,1,12W2myKo55QePx2DR4hiYToyqtEY4ieN7k,Locky
